production_id,product_id,batch_number,start_date,end_date,planned_quantity,produced_quantity,defect_quantity,employee_id,machine_id,production_line,production_cost,energy_consumption,production_status,quality_check_status
970,77,B000970,2023-09-21,2023-09-22 10:00:00,66,69,2,91,6,Лінія 1,38520.97,221.56,В процесі,Відхилено
971,46,B000971,2024-07-25,2024-07-26 15:00:00,363,333,14,74,9,Лінія 3,11704.24,814.01,В процесі,Пройдено
972,82,B000972,2023-05-15,2023-05-17 17:00:00,75,78,2,80,6,Лінія 5,23747.21,918.22,Завершено,Відхилено
973,56,B000973,2023-02-17,2023-02-18 16:00:00,711,675,1,31,10,Лінія 3,48095.36,249.41,В процесі,Пройдено
974,91,B000974,2023-05-24,2023-05-26 16:00:00,822,768,24,80,7,Лінія 5,30555.04,257.68,Заплановано,Відхилено
975,41,B000975,2024-06-28,2024-06-29 06:00:00,607,566,10,65,7,Лінія 4,49733.53,357.16,В процесі,Відхилено
976,95,B000976,2024-07-04,2024-07-05 10:00:00,397,415,19,143,1,Лінія 1,23841.64,970.54,Завершено,Пройдено
977,32,B000977,2023-01-05,2023-01-05 05:00:00,511,483,20,123,8,Лінія 1,3698.4,223.92,Заплановано,Очікує
978,13,B000978,2024-02-23,2024-02-23 04:00:00,189,201,8,49,5,Лінія 3,31384.45,133.37,Заплановано,Очікує
979,95,B000979,2024-10-14,2024-10-15 17:00:00,456,412,11,80,5,Лінія 1,46048.03,251.91,В процесі,Пройдено
980,9,B000980,2023-07-04,2023-07-05 14:00:00,235,221,7,154,10,Лінія 2,29235.78,385.34,Завершено,Очікує
981,28,B000981,2024-10-28,2024-10-28 08:00:00,751,708,9,28,7,Лінія 3,27709.81,258.77,Завершено,Очікує
982,94,B000982,2023-01-17,2023-01-19 23:00:00,773,761,0,131,10,Лінія 5,20442.01,377.33,Завершено,Відхилено
983,99,B000983,2024-11-11,2024-11-11 07:00:00,539,503,24,162,5,Лінія 3,22226.11,753.84,Завершено,Пройдено
984,65,B000984,2023-02-20,2023-02-22 12:00:00,609,577,22,28,7,Лінія 4,37732.85,179.09,В процесі,Відхилено
985,90,B000985,2024-03-08,2024-03-11 00:00:00,58,54,1,34,10,Лінія 2,31115.34,897.6,Завершено,Пройдено
986,68,B000986,2023-04-22,2023-04-22 20:00:00,416,429,13,176,1,Лінія 1,1145.23,293.17,Заплановано,Очікує
987,99,B000987,2024-11-01,2024-11-02 13:00:00,676,739,36,176,10,Лінія 1,22212.23,919.94,Заплановано,Очікує
988,82,B000988,2024-09-06,2024-09-06 18:00:00,179,170,7,45,8,Лінія 4,20380.68,647.09,В процесі,Відхилено
989,98,B000989,2024-01-04,2024-01-06 18:00:00,505,492,24,162,6,Лінія 2,48124.35,170.72,В процесі,Пройдено
990,72,B000990,2023-05-22,2023-05-23 03:00:00,850,830,19,162,7,Лінія 1,41426.67,888.66,В процесі,Очікує
991,82,B000991,2024-05-14,2024-05-16 19:00:00,394,362,1,80,7,Лінія 1,29450.61,578.36,Заплановано,Відхилено
992,29,B000992,2024-04-03,2024-04-05 15:00:00,677,637,18,172,2,Лінія 5,42274.42,958.24,Завершено,Очікує
993,70,B000993,2024-12-09,2024-12-09 22:00:00,73,69,1,129,2,Лінія 2,26136.86,895.96,Заплановано,Відхилено
994,54,B000994,2024-09-24,2024-09-24 15:00:00,745,735,10,6,9,Лінія 2,30419.24,368.45,В процесі,Відхилено
995,13,B000995,2024-01-29,2024-01-30 20:00:00,399,401,12,187,6,Лінія 2,3906.76,138.69,Заплановано,Пройдено
996,68,B000996,2023-09-04,2023-09-05 07:00:00,511,524,21,6,10,Лінія 2,30274.97,452.71,В процесі,Відхилено
997,15,B000997,2024-03-30,2024-03-31 21:00:00,476,483,17,49,7,Лінія 3,47279.7,194.71,Заплановано,Очікує
998,18,B000998,2023-12-24,2023-12-27 00:00:00,875,792,1,176,5,Лінія 2,12020.72,302.35,Заплановано,Відхилено
999,26,B000999,2023-02-26,2023-02-28 01:00:00,402,390,1,49,1,Лінія 5,46834.95,398.02,Заплановано,Відхилено
1000,94,B001000,2024-10-10,2024-10-10 12:00:00,428,413,14,80,9,Лінія 5,24391.41,983.34,Заплановано,Очікує
1001,44,B001001,2023-08-17,2023-08-19 06:00:00,892,907,1,187,9,Лінія 3,18249.27,865.58,В процесі,Пройдено
1002,69,B001002,2023-12-02,2023-12-04 20:00:00,979,908,17,187,4,Лінія 4,14568.2,898.97,В процесі,Пройдено
1003,34,B001003,2023-03-09,2023-03-11 06:00:00,210,214,7,128,6,Лінія 3,31996.08,139.48,Заплановано,Пройдено
1004,58,B001004,2023-10-16,2023-10-18 08:00:00,89,94,1,129,2,Лінія 3,39089.01,716.75,Заплановано,Відхилено
1005,29,B001005,2024-12-07,2024-12-09 10:00:00,688,707,4,91,10,Лінія 4,31228.34,258.79,Завершено,Пройдено
1006,52,B001006,2024-09-15,2024-09-15 04:00:00,820,767,17,80,4,Лінія 3,41401.6,306.52,В процесі,Очікує
1007,26,B001007,2024-10-19,2024-10-21 16:00:00,317,308,4,28,8,Лінія 1,48498.78,992.09,В процесі,Відхилено
1008,75,B001008,2023-12-15,2023-12-15 09:00:00,424,445,14,58,10,Лінія 5,32514.93,384.92,Завершено,Очікує
1009,85,B001009,2024-04-16,2024-04-18 15:00:00,468,471,17,122,7,Лінія 3,17865.66,334.49,В процесі,Очікує
1010,86,B001010,2024-07-13,2024-07-13 20:00:00,761,720,2,15,4,Лінія 1,32862.31,630.56,Завершено,Відхилено
1011,92,B001011,2024-07-25,2024-07-27 05:00:00,744,693,10,154,6,Лінія 2,36949.69,806.14,Заплановано,Пройдено
1012,49,B001012,2024-12-21,2024-12-23 04:00:00,593,574,21,172,7,Лінія 4,26753.38,692.7,Завершено,Пройдено
1013,62,B001013,2023-08-15,2023-08-16 10:00:00,517,533,23,172,3,Лінія 5,14872.56,928.0,Завершено,Пройдено
1014,70,B001014,2023-12-13,2023-12-15 05:00:00,97,99,1,123,4,Лінія 5,43859.27,282.72,Заплановано,Очікує
1015,23,B001015,2024-05-19,2024-05-19 21:00:00,896,819,33,91,7,Лінія 2,27591.18,998.23,Завершено,Відхилено
1016,24,B001016,2023-03-09,2023-03-09 16:00:00,988,1059,23,129,1,Лінія 5,34713.84,647.02,Заплановано,Відхилено
1017,91,B001017,2023-08-15,2023-08-16 17:00:00,194,213,10,45,9,Лінія 4,45443.35,716.83,Заплановано,Очікує
1018,94,B001018,2024-02-09,2024-02-09 10:00:00,538,508,14,123,3,Лінія 5,45860.74,479.42,В процесі,Відхилено
1019,58,B001019,2023-01-14,2023-01-15 00:00:00,792,823,22,164,9,Лінія 5,15863.92,106.37,В процесі,Пройдено
1020,31,B001020,2024-07-12,2024-07-14 14:00:00,891,843,30,65,7,Лінія 5,47927.18,747.79,Заплановано,Пройдено
1021,95,B001021,2023-11-22,2023-11-23 06:00:00,964,1002,12,169,2,Лінія 4,33505.99,895.99,В процесі,Очікує
1022,6,B001022,2023-05-31,2023-06-01 14:00:00,723,753,18,128,6,Лінія 5,19560.97,763.63,Заплановано,Відхилено
1023,100,B001023,2023-06-15,2023-06-17 04:00:00,618,612,28,162,8,Лінія 5,25263.7,838.09,В процесі,Відхилено
1024,82,B001024,2024-08-29,2024-08-30 09:00:00,765,710,14,154,3,Лінія 5,2606.43,706.64,Заплановано,Пройдено
1025,70,B001025,2023-12-31,2024-01-02 19:00:00,58,57,1,74,9,Лінія 5,26130.41,106.35,Заплановано,Очікує
1026,8,B001026,2024-06-21,2024-06-23 22:00:00,176,167,4,58,2,Лінія 5,30209.17,709.25,Завершено,Очікує
1027,92,B001027,2024-01-19,2024-01-21 02:00:00,744,678,32,65,9,Лінія 2,20673.26,856.62,Заплановано,Пройдено
1028,46,B001028,2023-12-08,2023-12-10 07:00:00,156,153,4,172,9,Лінія 2,30415.31,746.91,В процесі,Відхилено
1029,97,B001029,2023-06-21,2023-06-23 12:00:00,447,476,17,162,5,Лінія 4,32935.62,501.61,В процесі,Пройдено
1030,23,B001030,2023-09-29,2023-09-30 00:00:00,997,1080,7,147,10,Лінія 4,39518.17,848.68,Заплановано,Очікує
1031,49,B001031,2024-11-05,2024-11-06 17:00:00,787,839,21,164,5,Лінія 2,8095.52,174.86,Заплановано,Відхилено
1032,71,B001032,2024-10-27,2024-10-28 23:00:00,910,968,21,122,3,Лінія 1,42444.67,967.73,Заплановано,Пройдено
1033,95,B001033,2023-10-25,2023-10-25 17:00:00,766,787,25,162,4,Лінія 5,5919.98,983.26,В процесі,Очікує
1034,54,B001034,2023-09-22,2023-09-22 08:00:00,812,757,9,80,9,Лінія 2,46336.23,485.33,В процесі,Пройдено
1035,29,B001035,2023-10-23,2023-10-25 09:00:00,990,1047,12,45,2,Лінія 5,44290.2,995.38,Завершено,Очікує
1036,75,B001036,2024-09-19,2024-09-21 03:00:00,93,93,2,169,1,Лінія 5,25059.0,439.55,Заплановано,Пройдено
1037,44,B001037,2023-03-13,2023-03-14 11:00:00,595,561,22,58,5,Лінія 2,32352.18,398.54,Заплановано,Відхилено
1038,44,B001038,2023-07-07,2023-07-08 17:00:00,279,305,14,58,10,Лінія 5,4706.77,251.58,Завершено,Пройдено
1039,28,B001039,2023-08-29,2023-08-31 14:00:00,234,216,5,49,8,Лінія 2,18946.86,127.69,Завершено,Пройдено
1040,28,B001040,2024-10-21,2024-10-23 16:00:00,605,580,16,91,7,Лінія 5,9771.52,453.04,Заплановано,Очікує
1041,14,B001041,2023-06-21,2023-06-23 22:00:00,70,64,1,49,5,Лінія 2,3076.84,592.04,Завершено,Пройдено
1042,91,B001042,2024-07-07,2024-07-09 21:00:00,561,514,20,45,2,Лінія 4,31900.69,446.24,Завершено,Відхилено
1043,54,B001043,2024-08-17,2024-08-19 02:00:00,174,162,8,31,9,Лінія 4,23610.78,291.77,Завершено,Пройдено
1044,13,B001044,2024-01-20,2024-01-20 19:00:00,727,796,29,74,3,Лінія 1,46323.73,682.05,В процесі,Пройдено
1045,77,B001045,2024-02-22,2024-02-22 17:00:00,588,640,3,102,3,Лінія 4,37812.77,216.05,В процесі,Очікує
1046,17,B001046,2024-07-28,2024-07-30 21:00:00,254,237,1,172,3,Лінія 3,43870.38,219.85,Заплановано,Відхилено
1047,56,B001047,2024-12-19,2024-12-20 06:00:00,269,286,4,145,3,Лінія 4,30170.15,571.52,Заплановано,Очікує
1048,73,B001048,2023-10-10,2023-10-10 09:00:00,723,680,12,58,8,Лінія 4,27081.58,532.29,Завершено,Очікує
1049,69,B001049,2023-12-31,2024-01-01 02:00:00,922,947,6,143,9,Лінія 2,16786.85,442.44,В процесі,Очікує
1050,41,B001050,2024-10-30,2024-10-31 20:00:00,784,712,11,187,2,Лінія 5,43587.0,403.9,Завершено,Відхилено
1051,31,B001051,2024-02-20,2024-02-22 01:00:00,747,726,18,132,7,Лінія 2,48288.06,144.01,Заплановано,Пройдено
1052,31,B001052,2024-05-14,2024-05-15 19:00:00,980,936,42,132,7,Лінія 3,17202.93,559.95,Заплановано,Пройдено
1053,8,B001053,2024-10-26,2024-10-27 07:00:00,815,781,14,129,4,Лінія 4,2138.77,791.97,Завершено,Пройдено
1054,42,B001054,2024-03-20,2024-03-20 22:00:00,622,595,12,176,3,Лінія 1,16593.25,739.38,Заплановано,Очікує
1055,75,B001055,2023-08-05,2023-08-06 19:00:00,867,827,41,45,9,Лінія 1,29020.73,480.41,В процесі,Пройдено
1056,33,B001056,2023-09-24,2023-09-24 14:00:00,545,549,1,172,10,Лінія 1,42224.72,718.78,В процесі,Очікує
1057,52,B001057,2024-06-07,2024-06-09 17:00:00,489,495,14,80,6,Лінія 3,45071.7,866.55,В процесі,Очікує
1058,91,B001058,2024-03-17,2024-03-19 20:00:00,745,735,30,129,1,Лінія 1,23161.13,683.14,Завершено,Очікує
1059,42,B001059,2023-12-15,2023-12-17 04:00:00,251,276,1,131,7,Лінія 5,22015.91,294.86,Заплановано,Очікує
1060,91,B001060,2023-12-01,2023-12-01 15:00:00,188,189,9,164,2,Лінія 3,49316.33,747.94,Заплановано,Пройдено
1061,79,B001061,2024-03-22,2024-03-22 21:00:00,597,620,7,49,4,Лінія 3,16069.44,147.33,Завершено,Відхилено
1062,66,B001062,2023-06-24,2023-06-25 03:00:00,411,372,7,28,4,Лінія 1,21894.47,285.78,Завершено,Відхилено
1063,71,B001063,2024-06-24,2024-06-25 17:00:00,169,183,4,162,9,Лінія 4,36837.24,658.92,Завершено,Пройдено
1064,14,B001064,2023-05-20,2023-05-20 12:00:00,852,768,7,147,9,Лінія 1,6160.3,564.17,Заплановано,Пройдено
1065,3,B001065,2023-12-31,2024-01-02 16:00:00,728,667,1,28,7,Лінія 4,7286.04,630.44,Заплановано,Пройдено
1066,6,B001066,2024-02-23,2024-02-25 00:00:00,655,667,25,58,3,Лінія 3,29398.82,732.71,Завершено,Пройдено
1067,6,B001067,2023-03-15,2023-03-17 05:00:00,151,138,1,131,9,Лінія 2,8407.25,127.75,Завершено,Очікує
1068,90,B001068,2023-08-19,2023-08-20 17:00:00,555,511,12,129,6,Лінія 5,44250.16,711.64,Завершено,Відхилено
1069,8,B001069,2023-09-13,2023-09-14 20:00:00,94,90,3,91,5,Лінія 2,6121.58,219.37,В процесі,Пройдено
1070,99,B001070,2024-02-22,2024-02-24 23:00:00,540,536,23,129,2,Лінія 1,43472.23,604.27,В процесі,Пройдено
1071,54,B001071,2024-05-20,2024-05-20 23:00:00,455,445,17,122,7,Лінія 3,35716.62,977.58,Завершено,Очікує
1072,91,B001072,2023-04-22,2023-04-23 21:00:00,717,684,12,172,3,Лінія 2,14866.76,929.15,Заплановано,Пройдено
1073,76,B001073,2023-01-16,2023-01-16 20:00:00,163,176,6,58,5,Лінія 1,2349.88,764.16,Заплановано,Відхилено
1074,32,B001074,2024-08-11,2024-08-11 08:00:00,628,592,22,129,2,Лінія 2,6216.3,421.23,Заплановано,Очікує
1075,24,B001075,2024-04-10,2024-04-12 09:00:00,696,644,27,91,5,Лінія 2,21107.02,605.11,Завершено,Пройдено
1076,61,B001076,2024-07-02,2024-07-03 22:00:00,641,665,5,123,7,Лінія 1,45762.64,547.16,В процесі,Відхилено
1077,90,B001077,2023-03-04,2023-03-06 05:00:00,113,123,3,123,10,Лінія 4,39720.87,611.57,В процесі,Очікує
1078,70,B001078,2023-05-11,2023-05-11 19:00:00,463,479,3,28,7,Лінія 3,44043.46,759.27,Заплановано,Пройдено
1079,94,B001079,2024-04-07,2024-04-07 08:00:00,775,830,26,169,4,Лінія 5,11072.95,133.13,В процесі,Відхилено
1080,75,B001080,2024-11-30,2024-11-30 13:00:00,563,538,24,80,1,Лінія 3,36715.93,663.49,В процесі,Очікує
1081,68,B001081,2023-05-03,2023-05-04 22:00:00,438,461,17,143,10,Лінія 2,18582.04,558.07,В процесі,Відхилено
1082,97,B001082,2024-02-12,2024-02-12 07:00:00,510,487,18,187,8,Лінія 1,37676.79,467.53,В процесі,Очікує
1083,75,B001083,2024-02-25,2024-02-26 22:00:00,154,168,2,145,7,Лінія 1,26331.26,887.06,Завершено,Відхилено
1084,20,B001084,2024-01-09,2024-01-10 22:00:00,712,680,27,143,10,Лінія 5,2019.12,645.43,В процесі,Відхилено
1085,95,B001085,2023-12-02,2023-12-03 10:00:00,469,482,6,74,7,Лінія 4,43663.11,860.91,Завершено,Очікує
1086,75,B001086,2023-07-13,2023-07-15 14:00:00,848,774,38,172,7,Лінія 1,34435.8,944.9,Завершено,Очікує
1087,69,B001087,2023-11-01,2023-11-03 09:00:00,912,954,37,74,8,Лінія 1,7155.39,523.02,Заплановано,Пройдено
1088,77,B001088,2023-05-14,2023-05-14 04:00:00,343,341,5,122,5,Лінія 5,36374.95,240.58,Заплановано,Очікує
1089,72,B001089,2023-11-30,2023-12-01 16:00:00,420,424,4,74,3,Лінія 4,20581.4,322.99,В процесі,Відхилено
1090,49,B001090,2023-06-01,2023-06-03 17:00:00,823,877,29,145,6,Лінія 4,10414.72,686.73,В процесі,Відхилено
1091,75,B001091,2024-04-15,2024-04-15 17:00:00,328,311,7,169,5,Лінія 5,35649.59,519.67,Завершено,Пройдено
1092,82,B001092,2024-05-29,2024-05-29 11:00:00,86,79,3,74,10,Лінія 2,11895.48,872.06,Завершено,Очікує
1093,40,B001093,2023-03-14,2023-03-16 04:00:00,207,211,4,147,2,Лінія 1,41964.22,994.07,Завершено,Відхилено
1094,37,B001094,2024-02-11,2024-02-12 16:00:00,404,369,12,187,7,Лінія 4,23900.73,563.63,В процесі,Очікує
1095,14,B001095,2024-08-17,2024-08-18 07:00:00,874,839,11,131,3,Лінія 1,32747.74,606.45,Заплановано,Очікує
1096,72,B001096,2024-09-08,2024-09-09 10:00:00,410,433,1,128,7,Лінія 3,37239.55,745.46,Заплановано,Очікує
1097,44,B001097,2024-11-23,2024-11-24 08:00:00,220,202,9,169,5,Лінія 4,29209.8,429.64,Заплановано,Очікує
1098,9,B001098,2024-06-16,2024-06-16 06:00:00,740,812,0,123,7,Лінія 5,30840.28,968.36,Заплановано,Пройдено
1099,62,B001099,2023-09-13,2023-09-14 15:00:00,255,245,3,91,8,Лінія 3,11953.71,590.97,В процесі,Пройдено
1100,84,B001100,2024-02-17,2024-02-17 10:00:00,477,440,17,74,8,Лінія 3,16608.24,610.34,Заплановано,Пройдено
1101,92,B001101,2024-09-20,2024-09-21 09:00:00,256,232,2,123,1,Лінія 2,5546.77,408.12,Заплановано,Очікує
1102,81,B001102,2023-09-11,2023-09-11 18:00:00,283,293,7,147,8,Лінія 1,43251.18,399.06,Завершено,Очікує
1103,70,B001103,2023-06-08,2023-06-08 09:00:00,528,545,20,80,5,Лінія 3,28370.92,140.84,Заплановано,Відхилено
1104,79,B001104,2023-12-12,2023-12-13 19:00:00,847,905,10,187,2,Лінія 4,38073.23,847.83,В процесі,Очікує
1105,68,B001105,2024-02-24,2024-02-24 05:00:00,51,55,1,31,5,Лінія 4,36628.18,110.23,Завершено,Відхилено
1106,41,B001106,2023-06-14,2023-06-14 12:00:00,586,543,17,164,10,Лінія 4,4257.43,993.64,В процесі,Пройдено
1107,71,B001107,2023-03-02,2023-03-04 13:00:00,746,738,10,143,3,Лінія 5,6179.47,876.09,Заплановано,Пройдено
1108,62,B001108,2024-07-22,2024-07-23 21:00:00,252,253,11,122,4,Лінія 3,40740.92,795.27,Завершено,Відхилено
1109,33,B001109,2023-04-17,2023-04-17 16:00:00,471,426,5,80,3,Лінія 5,13214.7,783.21,Завершено,Очікує
