invoice_id,invoice_number,sale_id,customer_id,issue_date,due_date,amount,payment_terms,status,payment_date,payment_method,notes
1337,INV-001337,901,116,2024-08-13,2024-10-12,201946.13999999998,60 днів,Оплачено,2024-09-01,Готівка,Коваль монета століття.
1338,INV-001338,701,77,2024-01-14,2024-02-28,238934.9352,30 днів,Прострочено,,,
1339,INV-001339,199,11,2023-05-27,2023-05-28,6414.795,30 днів,Прострочено,,,Правління холодно заробити поява близько покидати.
1340,INV-001340,860,30,2024-07-06,2024-08-20,35409.668399999995,45 днів,Оплачено,2024-08-16,Банківський переказ,
1341,INV-001341,974,130,2023-10-08,2023-10-09,72543.73500000002,30 днів,Прострочено,,,
1342,INV-001342,859,104,2023-06-15,2023-08-14,51707.5048,1 Передоплата,Оплачено,2023-07-09,Картка,
1343,INV-001343,41,123,2024-08-20,2024-10-04,139434.8175,60 днів,Оплачено,2024-09-24,Картка,
1344,INV-001344,176,6,2024-07-13,2024-08-12,186937.7004,1 Передоплата,Оплачено,2024-07-22,Картка,
1345,INV-001345,828,115,2023-05-31,2023-07-30,169549.27109999998,60 днів,Оплачено,2023-06-22,Банківський переказ,
1346,INV-001346,366,22,2023-12-04,2024-02-02,174374.37,45 днів,Оплачено,2023-12-31,Готівка,
1347,INV-001347,374,15,2023-03-21,2023-04-20,18329.7312,45 днів,Оплачено,2023-04-16,Банківський переказ,Кидати хотіти кпсс байдужий спосіб ставити. Коваль образа сміття хотіти.
1348,INV-001348,289,97,2023-01-01,2023-02-15,489641.418,1 Передоплата,Оплачено,2023-01-19,Банківський переказ,Мигнути метал командир бок. Задерти о поїзд уточнити степ плід присвятити.
1349,INV-001349,241,107,2023-05-19,2023-07-03,163047.0,30 днів,Прострочено,,,
1350,INV-001350,667,41,2024-05-13,2024-06-12,73447.79520000001,30 днів,Оплачено,2024-06-06,Готівка,
1351,INV-001351,656,76,2024-08-05,2024-10-04,143196.5216,45 днів,Оплачено,2024-08-23,Банківський переказ,Казна-Хто хлопчисько мʼята художній гараж рішення похмуро означати.
1352,INV-001352,760,11,2024-11-02,2024-12-02,240676.14,60 днів,Оплачено,2024-11-14,Картка,
1353,INV-001353,668,96,2024-10-08,2024-11-07,54572.518,1 Передоплата,Оплачено,2024-10-20,Готівка,
1354,INV-001354,479,19,2024-04-08,2024-06-07,310815.8336,30 днів,Оплачено,2024-05-17,Готівка,
1355,INV-001355,798,90,2024-11-03,2025-01-02,73834.46399999999,30 днів,Оплачено,2024-11-15,Банківський переказ,Склянка палець угодний. Груди низький п'ятеро космос провінція небезпека.
1356,INV-001356,450,45,2023-09-14,2023-10-14,428775.2,60 днів,Прострочено,,,
1357,INV-001357,449,62,2024-04-16,2024-04-17,133175.8,45 днів,Оплачено,2024-04-17,Банківський переказ,
1358,INV-001358,778,100,2023-04-18,2023-04-19,374211.55199999997,1 Передоплата,Оплачено,2023-04-19,Картка,
1359,INV-001359,957,53,2023-10-18,2023-12-02,173388.1,30 днів,Оплачено,2023-10-27,Картка,
1360,INV-001360,667,41,2024-05-13,2024-05-14,73447.79520000001,30 днів,Оплачено,2024-05-14,Готівка,
1361,INV-001361,812,56,2023-05-27,2023-06-26,285993.18,1 Передоплата,Оплачено,2023-06-15,Банківський переказ,Викинути природа гуляти мигнути головний.
1362,INV-001362,483,94,2024-03-20,2024-03-21,37572.595199999996,60 днів,Оплачено,2024-03-21,Банківський переказ,
1363,INV-001363,978,126,2023-10-17,2023-11-16,500501.60160000005,45 днів,Оплачено,2023-10-28,Банківський переказ,
1364,INV-001364,375,104,2024-02-28,2024-03-29,3109.6634999999997,30 днів,Оплачено,2024-03-08,Готівка,
1365,INV-001365,286,20,2023-01-19,2023-03-20,398334.209,30 днів,Оплачено,2023-01-29,Банківський переказ,
1366,INV-001366,452,11,2023-12-11,2024-02-09,533963.5595999999,60 днів,Оплачено,2024-01-26,Картка,
1367,INV-001367,762,21,2023-11-07,2023-12-07,300434.1912,30 днів,Прострочено,,,
1368,INV-001368,191,37,2023-06-09,2023-07-09,126675.306,30 днів,Оплачено,2023-06-29,Готівка,
1369,INV-001369,770,39,2023-08-25,2023-10-09,66744.7488,45 днів,Оплачено,2023-08-29,Банківський переказ,
1370,INV-001370,720,14,2024-08-17,2024-10-01,15130.4658,45 днів,Оплачено,2024-09-10,Готівка,
1371,INV-001371,319,51,2023-11-28,2024-01-12,212439.0016,1 Передоплата,Оплачено,2024-01-02,Картка,
1372,INV-001372,674,130,2024-09-24,2024-10-24,7446.2244,30 днів,Оплачено,2024-10-22,Банківський переказ,Виражений помовчати почуття. Зарплата банда фахівець мільярд холодно свіжий поїзд.
1373,INV-001373,264,13,2024-08-06,2024-09-20,310304.4952,45 днів,Оплачено,2024-09-18,Банківський переказ,
1374,INV-001374,41,123,2024-08-20,2024-10-04,139434.8175,45 днів,Оплачено,2024-09-29,Банківський переказ,
1375,INV-001375,315,53,2023-03-27,2023-03-28,9780.066,30 днів,Оплачено,2023-03-28,Готівка,
1376,INV-001376,688,83,2024-02-06,2024-03-07,188066.73899999997,1 Передоплата,Оплачено,2024-02-18,Готівка,
1377,INV-001377,76,67,2024-02-03,2024-04-03,282226.0584,1 Передоплата,Оплачено,2024-03-29,Картка,Постійний при палата кидати заява.
1378,INV-001378,808,56,2024-07-29,2024-09-12,39274.75199999999,60 днів,Оплачено,2024-09-01,Картка,Гуляти даль хід наполегливо перетнути валюта звільнити. Інфекція трубка що штаб художній.
1379,INV-001379,777,10,2024-01-25,2024-01-26,262585.477,30 днів,Прострочено,,,Райком червень щось порода приятель. Склянка перед прелесть збільшуватися.
1380,INV-001380,22,89,2024-12-02,2024-12-03,9409.3184,30 днів,Оплачено,2024-12-03,Банківський переказ,Ґазда похмуро виражений досліджено ґаздиня. Бак радити відповісти пірʼя звільнити.
1381,INV-001381,865,30,2023-03-22,2023-05-21,202888.1024,1 Передоплата,Оплачено,2023-04-08,Картка,Правління зупинити робочий спорт. Дрімати встати при команда домогтися призначити.
1382,INV-001382,543,37,2024-08-21,2024-09-20,2980.74,45 днів,Оплачено,2024-08-26,Банківський переказ,Степ мить промовчати функція податковий приятель.
1383,INV-001383,202,77,2023-11-16,2023-11-17,412206.62,30 днів,Оплачено,2023-11-17,Банківський переказ,Здригнутися засунути кора.
1384,INV-001384,763,11,2023-03-05,2023-05-04,35235.0075,1 Передоплата,Оплачено,2023-04-24,Картка,
1385,INV-001385,524,13,2024-08-17,2024-10-01,74444.546,45 днів,Оплачено,2024-09-07,Картка,Бетонний функція ланцюжок головка. Намір чітко солома підкинути армійський пристрасть.
1386,INV-001386,310,112,2024-05-05,2024-06-19,361776.723,60 днів,Оплачено,2024-06-15,Готівка,
1387,INV-001387,724,118,2024-01-12,2024-03-12,18178.4967,60 днів,Оплачено,2024-02-04,Готівка,
1388,INV-001388,774,14,2023-10-05,2023-10-06,405626.16099999996,30 днів,Оплачено,2023-10-06,Банківський переказ,
1389,INV-001389,860,30,2024-07-06,2024-08-20,35409.668399999995,45 днів,Оплачено,2024-07-28,Картка,
1390,INV-001390,167,121,2023-09-12,2023-10-27,115138.4784,30 днів,Оплачено,2023-10-19,Готівка,
1391,INV-001391,237,60,2024-09-18,2024-11-02,144592.49199999997,1 Передоплата,Оплачено,2024-10-10,Картка,
1392,INV-001392,676,106,2023-08-10,2023-09-09,546833.9079999999,60 днів,Прострочено,,,
1393,INV-001393,719,98,2023-01-20,2023-01-21,619495.4469999999,1 Передоплата,Прострочено,,,
1394,INV-001394,804,53,2023-10-07,2023-12-06,34917.872,45 днів,Оплачено,2023-11-23,Картка,
1395,INV-001395,349,20,2023-08-23,2023-10-22,390429.20399999997,60 днів,Прострочено,,,
1396,INV-001396,436,37,2024-02-24,2024-03-25,116997.20999999999,30 днів,Прострочено,,,
1397,INV-001397,64,9,2024-03-26,2024-05-25,169011.9,1 Передоплата,Оплачено,2024-05-09,Готівка,
1398,INV-001398,700,126,2023-04-10,2023-04-11,76573.287,45 днів,Оплачено,2023-04-11,Банківський переказ,
1399,INV-001399,59,127,2023-01-23,2023-03-24,303838.74,60 днів,Оплачено,2023-03-19,Картка,
1400,INV-001400,565,116,2023-01-08,2023-02-07,79628.9886,45 днів,Оплачено,2023-01-28,Картка,Занадто вмирати навіщо трясти лягати похмуро. Ґазда гіркий гараж рота видимо хлопець виконувати.
1401,INV-001401,354,12,2024-12-04,2025-01-03,240364.9166,45 днів,Прострочено,,,Метелик адже радити зображати покидати кора.
1402,INV-001402,294,67,2024-02-01,2024-03-17,366161.10959999997,1 Передоплата,Оплачено,2024-02-09,Картка,
1403,INV-001403,355,149,2024-05-18,2024-07-02,78207.4528,1 Передоплата,Оплачено,2024-06-20,Картка,
1404,INV-001404,763,11,2023-03-05,2023-03-06,35235.0075,30 днів,Оплачено,2023-03-06,Готівка,
1405,INV-001405,860,30,2024-07-06,2024-08-20,35409.668399999995,30 днів,Оплачено,2024-07-13,Готівка,
1406,INV-001406,670,45,2023-07-31,2023-09-14,198248.82,30 днів,Оплачено,2023-08-09,Готівка,
1407,INV-001407,589,140,2024-11-30,2025-01-14,76641.2262,1 Передоплата,Оплачено,2025-01-03,Банківський переказ,
1408,INV-001408,752,105,2023-12-19,2023-12-20,150664.3612,1 Передоплата,Оплачено,2023-12-20,Картка,
1409,INV-001409,836,136,2023-05-18,2023-07-17,18773.8914,45 днів,Прострочено,,,
1410,INV-001410,872,53,2024-03-19,2024-05-03,598878.72,45 днів,Прострочено,,,Летіти адвокат палець місце терапія. Ліловий порода незручно точно гроші будівництво.
1411,INV-001411,141,43,2024-08-07,2024-09-21,86934.0576,60 днів,Оплачено,2024-08-17,Готівка,
1412,INV-001412,940,56,2023-04-14,2023-05-29,62302.1355,60 днів,Оплачено,2023-04-20,Картка,
1413,INV-001413,548,61,2023-08-09,2023-10-08,257813.21719999998,45 днів,Прострочено,,,Тривога райком безглуздий. Шкіра хліб черевик подвірʼя.
1414,INV-001414,650,117,2024-06-20,2024-08-19,94223.00160000002,1 Передоплата,Оплачено,2024-07-30,Готівка,Головний червень райком ремінь. Інтернет чотири народ витримати болісно підкинути.
1415,INV-001415,995,100,2023-12-07,2023-12-08,433960.983,60 днів,Оплачено,2023-12-08,Банківський переказ,
