attendance_id,employee_id,date,status,time_in,time_out,hours_worked,overtime_hours,notes
2274,57,2023-09-11,Присутній,2023-09-11 09:51:00,2023-09-11 17:41:00,7.85,0.0,
2275,118,2024-02-12,Присутній,2024-02-12 09:01:00,2024-02-12 17:03:00,8.17,0.17,
2276,108,2024-07-07,Вихідний,,,0.0,0.0,
2277,156,2024-01-08,Присутній,2024-01-08 08:34:00,2024-01-08 17:45:00,8.05,0.05,Незвичний даль благати аж комунізм місце райком спорт. Мільярд фахівець підлога солома важливий.
2278,143,2022-06-18,Вихідний,,,0.0,0.0,Потім зрідка нога століття міра прохід покидати. Тривога поїзд вмирати природа дружно роса.
2279,174,2022-11-20,Вихідний,,,0.0,0.0,
2280,73,2022-01-30,Вихідний,,,0.0,0.0,
2281,46,2024-12-27,Присутній,2024-12-27 09:46:00,2024-12-27 18:48:00,7.94,0.0,
2282,151,2022-04-21,Присутній,2022-04-21 09:41:00,2022-04-21 17:33:00,7.72,0.0,
2283,125,2024-05-21,Присутній,2024-05-21 10:35:00,2024-05-21 19:18:00,8.37,0.37,
2284,128,2021-12-24,Присутній,2021-12-24 08:59:00,2021-12-24 19:08:00,7.65,0.0,
2285,129,2024-07-07,Вихідний,,,0.0,0.0,
2286,45,2024-09-22,Вихідний,,,0.0,0.0,
2287,162,2024-12-25,Присутній,2024-12-25 09:08:00,2024-12-25 19:50:00,7.94,0.0,Слати господь термін промовчати. Жорстокий сонце нарада друкувати слати грати.
2288,124,2022-08-19,Присутній,2022-08-19 08:55:00,2022-08-19 17:11:00,8.4,0.4,
2289,12,2022-10-26,Лікарняний,,,0.0,0.0,
2290,43,2022-08-22,Присутній,2022-08-22 09:07:00,2022-08-22 19:33:00,8.2,0.2,
2291,57,2024-12-20,Присутній,2024-12-20 09:09:00,2024-12-20 17:17:00,7.91,0.0,
2292,138,2022-12-31,Вихідний,,,0.0,0.0,
2293,137,2023-09-08,Відпустка,,,0.0,0.0,
2294,156,2024-08-05,Запізнення,2024-08-05 10:34:00,2024-08-05 19:31:00,6.34,0.0,
2295,24,2023-11-09,Присутній,2023-11-09 10:43:00,2023-11-09 17:27:00,7.78,0.0,
2296,118,2024-10-24,Запізнення,2024-10-24 09:46:00,2024-10-24 18:36:00,7.5,0.0,
2297,199,2024-10-14,Присутній,2024-10-14 10:01:00,2024-10-14 18:48:00,8.34,0.34,
2298,97,2024-09-29,Вихідний,,,0.0,0.0,
2299,170,2022-09-09,Присутній,2022-09-09 09:06:00,2022-09-09 17:09:00,7.84,0.0,
2300,149,2023-01-09,Присутній,2023-01-09 10:17:00,2023-01-09 17:04:00,8.17,0.17,
2301,138,2024-11-13,Присутній,2024-11-13 09:28:00,2024-11-13 19:03:00,8.32,0.32,
2302,146,2023-08-02,Присутній,2023-08-02 10:04:00,2023-08-02 17:02:00,8.29,0.29,
2303,200,2024-05-16,Запізнення,2024-05-16 08:39:00,2024-05-16 18:53:00,6.42,0.0,
2304,23,2020-03-22,Вихідний,,,0.0,0.0,
2305,7,2023-08-31,Відпустка,,,0.0,0.0,
2306,43,2022-07-06,Присутній,2022-07-06 08:34:00,2022-07-06 18:28:00,7.69,0.0,
2307,125,2023-12-13,Присутній,2023-12-13 08:06:00,2023-12-13 19:59:00,7.75,0.0,
2308,147,2021-11-17,Присутній,2021-11-17 10:51:00,2021-11-17 19:05:00,7.62,0.0,
2309,6,2024-09-16,Присутній,2024-09-16 08:51:00,2024-09-16 19:56:00,8.34,0.34,
2310,94,2024-04-21,Вихідний,,,0.0,0.0,Інструкція диявол перетнути гуляти лівий помовчати палата. Ленінград грати порода крутий пісня.
2311,182,2024-04-23,Запізнення,2024-04-23 09:13:00,2024-04-23 17:23:00,7.32,0.0,
2312,178,2022-02-26,Вихідний,,,0.0,0.0,Близько заробити блискучий склянка секунда намір ленінград черевик.
2313,55,2024-07-23,Присутній,2024-07-23 10:05:00,2024-07-23 18:10:00,7.74,0.0,Кора юний виникнення раніше висіти свіжий інший. Будівництво паща вигнати мати заспівати.
2314,92,2024-10-13,Вихідний,,,0.0,0.0,
2315,197,2024-02-18,Вихідний,,,0.0,0.0,
2316,70,2023-05-18,Присутній,2023-05-18 08:43:00,2023-05-18 19:36:00,8.36,0.36,
2317,94,2022-02-24,Присутній,2022-02-24 09:38:00,2022-02-24 18:14:00,8.02,0.02,
2318,155,2024-07-08,Присутній,2024-07-08 10:44:00,2024-07-08 18:43:00,7.58,0.0,
2319,130,2024-07-05,Присутній,2024-07-05 08:34:00,2024-07-05 18:16:00,8.07,0.07,Коричневий засунути тривога покоління. Демократія здригнутися спалити розвернутися простір кут.
2320,192,2022-12-28,Присутній,2022-12-28 08:21:00,2022-12-28 19:34:00,8.18,0.18,
2321,73,2023-06-09,Присутній,2023-06-09 09:26:00,2023-06-09 18:58:00,8.07,0.07,
2322,89,2024-12-28,Вихідний,,,0.0,0.0,
2323,150,2023-07-31,Присутній,2023-07-31 08:38:00,2023-07-31 19:13:00,7.69,0.0,
2324,127,2024-10-28,Присутній,2024-10-28 09:47:00,2024-10-28 17:36:00,7.59,0.0,Занадто доба палиця район. Прелесть взагалі радити протягувати. Казна-Хто зрозумілий керівник.
2325,53,2024-07-27,Вихідний,,,0.0,0.0,Наступати пірʼя степ кільце.
2326,153,2024-09-02,Відпустка,,,0.0,0.0,Від'Їзд закласти мʼята пані художній навіщо. Інтернет друкувати космос паща гіркий блискучий.
2327,132,2024-09-23,Присутній,2024-09-23 09:49:00,2024-09-23 17:15:00,8.26,0.26,Скинути постійний плід ґазда бок. Дружно мати покидати монета низький пропадати виконувати.
2328,161,2024-12-24,Присутній,2024-12-24 08:27:00,2024-12-24 17:10:00,8.1,0.1,
2329,99,2023-02-14,Присутній,2023-02-14 10:44:00,2023-02-14 18:16:00,7.51,0.0,
2330,197,2024-12-25,Присутній,2024-12-25 09:21:00,2024-12-25 17:54:00,8.12,0.12,
2331,6,2024-07-19,Відпустка,,,0.0,0.0,МʼЯта точно покинути пити академік блін єврейський. Армійський гіркий вітрина зупинити кордон.
2332,117,2024-03-20,Присутній,2024-03-20 08:35:00,2024-03-20 17:19:00,7.9,0.0,
2333,103,2024-06-22,Вихідний,,,0.0,0.0,
2334,122,2024-09-21,Вихідний,,,0.0,0.0,
2335,31,2024-08-30,Присутній,2024-08-30 08:23:00,2024-08-30 17:21:00,7.78,0.0,Рис вивести бок. Космос відповісти поїзд командувач інструкція зрозумілий актриса.
2336,1,2023-11-23,Відпустка,,,0.0,0.0,Знаходити гіркий затримати самостійно зрідка угодний.
2337,37,2023-07-03,Присутній,2023-07-03 10:56:00,2023-07-03 18:23:00,7.79,0.0,
2338,95,2023-07-20,Присутній,2023-07-20 08:08:00,2023-07-20 19:28:00,8.18,0.18,
2339,50,2024-05-01,Присутній,2024-05-01 08:50:00,2024-05-01 18:49:00,7.56,0.0,
2340,18,2024-07-21,Вихідний,,,0.0,0.0,
2341,105,2024-05-06,Присутній,2024-05-06 09:58:00,2024-05-06 19:29:00,7.59,0.0,
2342,176,2022-02-26,Вихідний,,,0.0,0.0,Хата поріг танцювати камінчик мати. Мільярд тисяча потягнутися картинка склянка адже діставати.
2343,110,2024-01-10,Присутній,2024-01-10 10:32:00,2024-01-10 19:58:00,7.51,0.0,
2344,191,2021-05-21,Запізнення,2021-05-21 10:32:00,2021-05-21 17:08:00,7.05,0.0,
2345,172,2024-07-10,Присутній,2024-07-10 10:31:00,2024-07-10 17:00:00,8.15,0.15,
2346,99,2023-04-12,Присутній,2023-04-12 10:07:00,2023-04-12 19:18:00,8.0,0.0,
2347,61,2024-09-28,Вихідний,,,0.0,0.0,
2348,24,2022-01-19,Присутній,2022-01-19 10:45:00,2022-01-19 19:10:00,7.93,0.0,
2349,5,2022-09-29,Присутній,2022-09-29 08:24:00,2022-09-29 17:45:00,8.28,0.28,
2350,153,2024-11-06,Присутній,2024-11-06 09:44:00,2024-11-06 18:10:00,7.79,0.0,
2351,32,2023-12-17,Вихідний,,,0.0,0.0,
2352,194,2024-08-27,Присутній,2024-08-27 10:37:00,2024-08-27 17:15:00,8.26,0.26,
2353,173,2023-06-12,Запізнення,2023-06-12 10:45:00,2023-06-12 19:41:00,6.66,0.0,
2354,13,2022-12-15,Лікарняний,,,0.0,0.0,
2355,83,2024-06-23,Вихідний,,,0.0,0.0,
2356,41,2023-10-15,Вихідний,,,0.0,0.0,
2357,180,2022-07-09,Вихідний,,,0.0,0.0,
2358,148,2023-09-19,Присутній,2023-09-19 10:01:00,2023-09-19 19:57:00,7.98,0.0,
2359,50,2024-12-26,Присутній,2024-12-26 10:03:00,2024-12-26 19:28:00,7.67,0.0,
2360,52,2022-02-14,Відпустка,,,0.0,0.0,
2361,122,2023-10-25,Присутній,2023-10-25 10:23:00,2023-10-25 18:59:00,8.2,0.2,
2362,40,2024-09-04,Присутній,2024-09-04 09:36:00,2024-09-04 18:02:00,7.6,0.0,
2363,198,2024-11-02,Вихідний,,,0.0,0.0,
2364,141,2024-06-09,Вихідний,,,0.0,0.0,
2365,110,2024-01-08,Відпустка,,,0.0,0.0,
2366,155,2022-10-25,Відпустка,,,0.0,0.0,
2367,152,2024-11-04,Присутній,2024-11-04 08:28:00,2024-11-04 17:38:00,7.8,0.0,
2368,163,2023-04-20,Присутній,2023-04-20 08:16:00,2023-04-20 19:26:00,8.02,0.02,
2369,51,2024-07-17,Присутній,2024-07-17 08:41:00,2024-07-17 18:39:00,8.31,0.31,
2370,133,2024-11-18,Присутній,2024-11-18 10:23:00,2024-11-18 18:38:00,8.07,0.07,
2371,191,2023-01-30,Присутній,2023-01-30 10:01:00,2023-01-30 17:02:00,8.07,0.07,Зате їжа болісно спорт квапливий командування виднітися. Пити палець прихований.
2372,31,2024-02-11,Вихідний,,,0.0,0.0,Плід мільярд колектив програміст. Прохід роса висловлюватися торгівля сміятися прохід.
2373,14,2024-12-01,Вихідний,,,0.0,0.0,
2374,198,2024-11-06,Присутній,2024-11-06 08:16:00,2024-11-06 17:09:00,7.77,0.0,
2375,18,2024-08-26,Присутній,2024-08-26 10:38:00,2024-08-26 18:34:00,7.62,0.0,
2376,112,2022-10-28,Присутній,2022-10-28 08:30:00,2022-10-28 18:55:00,8.25,0.25,
2377,115,2024-01-23,Присутній,2024-01-23 09:28:00,2024-01-23 18:21:00,8.12,0.12,
2378,119,2024-02-28,Присутній,2024-02-28 09:05:00,2024-02-28 19:51:00,8.33,0.33,
2379,163,2024-12-17,Присутній,2024-12-17 10:52:00,2024-12-17 18:43:00,8.01,0.01,
2380,148,2024-07-26,Запізнення,2024-07-26 08:04:00,2024-07-26 19:26:00,6.66,0.0,Перетнути незвичний багаття серйозний.
2381,60,2024-11-12,Присутній,2024-11-12 10:30:00,2024-11-12 17:50:00,7.99,0.0,
2382,89,2024-11-28,Присутній,2024-11-28 10:03:00,2024-11-28 17:59:00,8.39,0.39,
2383,115,2024-09-14,Вихідний,,,0.0,0.0,Білизна досліджено зелений намір закласти болото. Кут мати ніж надати висіти темніти червень.
2384,192,2022-06-26,Вихідний,,,0.0,0.0,
2385,187,2024-03-04,Присутній,2024-03-04 08:35:00,2024-03-04 18:25:00,8.39,0.39,
2386,116,2023-12-31,Вихідний,,,0.0,0.0,
2387,86,2024-12-04,Присутній,2024-12-04 09:42:00,2024-12-04 17:23:00,7.88,0.0,
2388,179,2020-07-22,Присутній,2020-07-22 09:03:00,2020-07-22 19:58:00,7.64,0.0,
2389,178,2022-03-19,Вихідний,,,0.0,0.0,
2390,110,2023-05-23,Присутній,2023-05-23 09:45:00,2023-05-23 18:38:00,7.74,0.0,
2391,59,2023-10-06,Присутній,2023-10-06 08:24:00,2023-10-06 18:34:00,8.09,0.09,Виконувати обуритися радити розкішний. Решітка образа роса гіркий сонце болото близько.
2392,73,2024-08-23,Присутній,2024-08-23 09:01:00,2024-08-23 19:36:00,7.68,0.0,
2393,34,2024-12-13,Присутній,2024-12-13 08:35:00,2024-12-13 19:12:00,8.21,0.21,
2394,67,2024-11-16,Вихідний,,,0.0,0.0,
2395,139,2024-09-30,Відпустка,,,0.0,0.0,
2396,73,2023-01-07,Вихідний,,,0.0,0.0,
2397,139,2024-05-26,Вихідний,,,0.0,0.0,
2398,110,2023-11-04,Вихідний,,,0.0,0.0,Увійти різноманітний протягувати. Район хід підземний. Заборонити виражений поріг при здригатися.
2399,196,2024-07-21,Вихідний,,,0.0,0.0,Який чотири розгубитися тисяча ґазда червень. Банда військовий виражений образа рідкий порт.
2400,34,2024-12-07,Вихідний,,,0.0,0.0,
2401,109,2024-06-30,Вихідний,,,0.0,0.0,
2402,118,2024-06-11,Присутній,2024-06-11 10:13:00,2024-06-11 18:16:00,7.75,0.0,
2403,69,2024-08-14,Присутній,2024-08-14 08:39:00,2024-08-14 18:53:00,8.28,0.28,
2404,198,2024-12-09,Запізнення,2024-12-09 08:27:00,2024-12-09 18:24:00,7.28,0.0,
2405,104,2024-09-03,Присутній,2024-09-03 08:57:00,2024-09-03 18:09:00,7.92,0.0,
2406,45,2024-12-23,Присутній,2024-12-23 08:44:00,2024-12-23 18:13:00,7.72,0.0,
2407,101,2024-07-24,Присутній,2024-07-24 09:04:00,2024-07-24 17:15:00,7.54,0.0,Адвокат пісня страта танцювати написати армійський потім польовий.
2408,195,2024-09-19,Присутній,2024-09-19 08:17:00,2024-09-19 18:36:00,8.16,0.16,Співрозмовник народ реклама трубка. Польовий потім приятель.
2409,96,2024-07-27,Вихідний,,,0.0,0.0,Залучати здригнутися фахівець упор п'ятеро покидати радити.
2410,81,2024-10-13,Вихідний,,,0.0,0.0,
2411,48,2024-07-24,Присутній,2024-07-24 08:11:00,2024-07-24 18:23:00,7.79,0.0,Рот трясти інтернет пастух черговий. Житель квапливий висловлюватися жити діставати метелик.
2412,19,2024-08-23,Присутній,2024-08-23 08:52:00,2024-08-23 18:40:00,8.13,0.13,
2413,49,2022-10-23,Вихідний,,,0.0,0.0,
2414,118,2024-01-24,Присутній,2024-01-24 08:20:00,2024-01-24 18:16:00,7.91,0.0,
2415,8,2022-10-08,Вихідний,,,0.0,0.0,
2416,152,2024-10-29,Лікарняний,,,0.0,0.0,"ПодвірʼЯ незвичайний коробка їсти.
Шолом єврейський художній князь. Товар що пастух."
2417,59,2023-10-21,Вихідний,,,0.0,0.0,Правильний неправда синок зловити гроші наштовхнутися редактор. Гуляти монета кпсс редактор.
2418,107,2024-12-24,Присутній,2024-12-24 10:54:00,2024-12-24 18:16:00,7.5,0.0,Досліджено єврейський падати заява дошлий. Почуття кпсс хліб спалити.
2419,19,2024-05-24,Присутній,2024-05-24 10:09:00,2024-05-24 19:24:00,7.86,0.0,
2420,38,2024-11-05,Запізнення,2024-11-05 08:35:00,2024-11-05 17:20:00,7.03,0.0,
2421,178,2024-05-01,Присутній,2024-05-01 10:30:00,2024-05-01 17:04:00,7.62,0.0,
2422,18,2024-07-02,Присутній,2024-07-02 10:08:00,2024-07-02 18:49:00,7.6,0.0,
2423,123,2024-04-02,Присутній,2024-04-02 08:01:00,2024-04-02 18:22:00,7.66,0.0,Адже монета синок сходити звільнити. Склянка плід картинка який ґаздиня витримати.
2424,157,2024-12-28,Вихідний,,,0.0,0.0,
2425,159,2024-08-16,Лікарняний,,,0.0,0.0,
2426,141,2024-02-03,Вихідний,,,0.0,0.0,
2427,25,2024-02-11,Вихідний,,,0.0,0.0,
2428,81,2024-10-12,Вихідний,,,0.0,0.0,
2429,49,2022-01-07,Присутній,2022-01-07 10:41:00,2022-01-07 19:43:00,8.32,0.32,
2430,35,2024-09-25,Відпустка,,,0.0,0.0,
2431,79,2022-05-09,Присутній,2022-05-09 10:13:00,2022-05-09 17:19:00,7.6,0.0,
2432,176,2021-04-09,Присутній,2021-04-09 08:45:00,2021-04-09 19:46:00,7.9,0.0,
2433,13,2023-09-04,Присутній,2023-09-04 08:26:00,2023-09-04 17:04:00,8.09,0.09,Здалеку один черевик. Функція збільшуватися дружно знімати що болісно.
2434,147,2021-05-25,Запізнення,2021-05-25 09:18:00,2021-05-25 19:53:00,6.93,0.0,
2435,68,2024-02-24,Вихідний,,,0.0,0.0,
2436,44,2024-05-13,Запізнення,2024-05-13 09:39:00,2024-05-13 18:49:00,6.35,0.0,
2437,143,2023-01-27,Запізнення,2023-01-27 08:57:00,2023-01-27 19:18:00,6.04,0.0,
2438,122,2024-01-18,Присутній,2024-01-18 09:27:00,2024-01-18 19:38:00,8.04,0.04,
2439,165,2021-07-09,Присутній,2021-07-09 10:11:00,2021-07-09 19:36:00,8.18,0.18,
2440,82,2024-07-26,Присутній,2024-07-26 09:16:00,2024-07-26 19:01:00,7.81,0.0,
2441,117,2022-07-27,Присутній,2022-07-27 08:53:00,2022-07-27 19:09:00,8.23,0.23,
2442,96,2024-04-11,Присутній,2024-04-11 10:26:00,2024-04-11 17:44:00,7.56,0.0,
